$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
3.0,7.0,0.0,2.0,4.0,4.0,1.0,14.0,35.85,2.5,224.06,0.03,25.0,0.4,12.45,89.62,10.0,15.0,8.0,4.0,21.0,0
3.0,7.0,0.0,2.0,4.0,4.0,1.0,14.0,35.85,2.5,224.06,0.03,25.0,0.4,12.45,89.62,10.0,15.0,8.0,4.0,21.0,0
3.0,7.0,0.0,0.0,4.0,3.0,3.0,7.0,24.52,7.29,1301.35,0.06,38.0,0.14,72.3,178.62,17.0,21.0,14.0,12.0,12.0,0
3.0,7.0,0.0,0.0,4.0,3.0,3.0,7.0,24.52,7.29,1301.35,0.06,38.0,0.14,72.3,178.62,17.0,21.0,14.0,12.0,12.0,0
3.0,7.0,0.0,0.0,4.0,3.0,3.0,7.0,24.52,7.29,1301.35,0.06,38.0,0.14,72.3,178.62,17.0,21.0,14.0,12.0,12.0,0
2.0,11.0,0.0,0.0,6.0,3.0,5.0,22.0,24.72,11.2,3101.34,0.09,57.0,0.09,172.3,276.9,24.0,33.0,15.0,14.0,26.0,0
2.0,11.0,0.0,0.0,6.0,3.0,5.0,22.0,24.72,11.2,3101.34,0.09,57.0,0.09,172.3,276.9,24.0,33.0,15.0,14.0,26.0,0
2.0,11.0,0.0,0.0,6.0,3.0,5.0,22.0,24.72,11.2,3101.34,0.09,57.0,0.09,172.3,276.9,24.0,33.0,15.0,14.0,26.0,0
2.0,11.0,0.0,0.0,6.0,3.0,5.0,22.0,24.72,11.2,3101.34,0.09,57.0,0.09,172.3,276.9,24.0,33.0,15.0,14.0,26.0,0
2.0,7.0,0.0,0.0,4.0,4.0,4.0,7.0,27.23,6.67,1210.14,0.06,42.0,0.15,67.23,181.52,20.0,22.0,12.0,8.0,11.0,0
1.0,5.0,0.0,1.0,3.0,3.0,1.0,9.0,10.24,11.0,1238.47,0.04,27.0,0.09,68.8,112.59,11.0,16.0,6.0,12.0,13.0,0
1.0,5.0,0.0,1.0,3.0,3.0,1.0,9.0,10.24,11.0,1238.47,0.04,27.0,0.09,68.8,112.59,11.0,16.0,6.0,12.0,13.0,0
1.0,5.0,0.0,1.0,3.0,3.0,1.0,9.0,10.24,11.0,1238.47,0.04,27.0,0.09,68.8,112.59,11.0,16.0,6.0,12.0,13.0,0
0.0,7.0,0.0,0.0,4.0,2.0,4.0,13.0,13.02,15.75,3230.86,0.07,46.0,0.06,179.49,205.13,18.0,28.0,8.0,14.0,15.0,0
0.0,7.0,0.0,0.0,4.0,2.0,4.0,13.0,13.02,15.75,3230.86,0.07,46.0,0.06,179.49,205.13,18.0,28.0,8.0,14.0,15.0,0
3.0,7.0,0.0,0.0,4.0,2.0,3.0,11.0,10.25,13.93,1987.63,0.05,32.0,0.07,110.42,142.7,13.0,19.0,7.0,15.0,16.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,5.0,0
1.0,9.0,0.0,6.0,5.0,4.0,4.0,10.0,9.32,19.6,3580.15,0.06,43.0,0.05,198.9,182.66,14.0,29.0,5.0,14.0,10.0,0
1.0,9.0,0.0,6.0,5.0,4.0,4.0,10.0,9.32,19.6,3580.15,0.06,43.0,0.05,198.9,182.66,14.0,29.0,5.0,14.0,10.0,0
1.0,9.0,0.0,6.0,5.0,4.0,4.0,10.0,9.32,19.6,3580.15,0.06,43.0,0.05,198.9,182.66,14.0,29.0,5.0,14.0,10.0,0
1.0,9.0,0.0,6.0,5.0,4.0,4.0,10.0,9.32,19.6,3580.15,0.06,43.0,0.05,198.9,182.66,14.0,29.0,5.0,14.0,10.0,0
20.0,7.0,2.0,2.0,4.0,3.0,1.0,10.0,19.23,5.69,622.17,0.04,28.0,0.18,34.57,109.39,13.0,15.0,8.0,7.0,12.0,0
20.0,7.0,2.0,2.0,4.0,3.0,1.0,10.0,19.23,5.69,622.17,0.04,28.0,0.18,34.57,109.39,13.0,15.0,8.0,7.0,12.0,0
20.0,7.0,2.0,2.0,4.0,3.0,1.0,10.0,19.23,5.69,622.17,0.04,28.0,0.18,34.57,109.39,13.0,15.0,8.0,7.0,12.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,16.0,23.23,8.0,1486.74,0.06,43.0,0.13,82.6,185.84,16.0,27.0,10.0,10.0,19.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,16.0,23.23,8.0,1486.74,0.06,43.0,0.13,82.6,185.84,16.0,27.0,10.0,10.0,19.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,16.0,23.23,8.0,1486.74,0.06,43.0,0.13,82.6,185.84,16.0,27.0,10.0,10.0,19.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,16.0,23.23,8.0,1486.74,0.06,43.0,0.13,82.6,185.84,16.0,27.0,10.0,10.0,19.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,16.0,23.23,8.0,1486.74,0.06,43.0,0.13,82.6,185.84,16.0,27.0,10.0,10.0,19.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,14.0,22.69,8.0,1452.17,0.06,42.0,0.13,80.68,181.52,16.0,26.0,10.0,10.0,16.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,14.0,22.69,8.0,1452.17,0.06,42.0,0.13,80.68,181.52,16.0,26.0,10.0,10.0,16.0,0
0.0,5.0,0.0,0.0,4.0,4.0,1.0,14.0,22.69,8.0,1452.17,0.06,42.0,0.13,80.68,181.52,16.0,26.0,10.0,10.0,16.0,0
1.0,9.0,1.0,1.0,5.0,5.0,4.0,6.0,17.92,6.87,846.93,0.04,29.0,0.15,47.05,123.19,10.0,19.0,8.0,11.0,13.0,0
1.0,9.0,1.0,1.0,5.0,5.0,4.0,6.0,17.92,6.87,846.93,0.04,29.0,0.15,47.05,123.19,10.0,19.0,8.0,11.0,13.0,0
1.0,9.0,1.0,1.0,5.0,5.0,4.0,6.0,17.92,6.87,846.93,0.04,29.0,0.15,47.05,123.19,10.0,19.0,8.0,11.0,13.0,0
2.0,7.0,0.0,2.0,4.0,4.0,1.0,15.0,21.83,8.25,1485.7,0.06,41.0,0.12,82.54,180.09,15.0,26.0,10.0,11.0,21.0,1
2.0,7.0,0.0,2.0,4.0,4.0,1.0,15.0,21.83,8.25,1485.7,0.06,41.0,0.12,82.54,180.09,15.0,26.0,10.0,11.0,21.0,1
2.0,7.0,0.0,2.0,4.0,4.0,1.0,15.0,21.83,8.25,1485.7,0.06,41.0,0.12,82.54,180.09,15.0,26.0,10.0,11.0,21.0,1
2.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,17.07,14.32,3499.69,0.08,52.0,0.07,194.43,244.42,21.0,31.0,11.0,15.0,19.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,17.07,14.32,3499.69,0.08,52.0,0.07,194.43,244.42,21.0,31.0,11.0,15.0,19.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,17.07,14.32,3499.69,0.08,52.0,0.07,194.43,244.42,21.0,31.0,11.0,15.0,19.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,17.0,17.17,14.0,3365.15,0.08,50.0,0.07,186.95,240.37,21.0,29.0,12.0,16.0,21.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,17.0,17.17,14.0,3365.15,0.08,50.0,0.07,186.95,240.37,21.0,29.0,12.0,16.0,21.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,17.0,17.17,14.0,3365.15,0.08,50.0,0.07,186.95,240.37,21.0,29.0,12.0,16.0,21.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,16.0,15.69,14.55,3319.78,0.08,48.0,0.07,184.43,228.23,20.0,28.0,11.0,16.0,20.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,16.0,15.69,14.55,3319.78,0.08,48.0,0.07,184.43,228.23,20.0,28.0,11.0,16.0,20.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,16.0,15.69,14.55,3319.78,0.08,48.0,0.07,184.43,228.23,20.0,28.0,11.0,16.0,20.0,0
4.0,9.0,0.0,0.0,5.0,2.0,5.0,7.0,10.54,16.25,2783.63,0.06,39.0,0.06,154.65,171.3,13.0,26.0,6.0,15.0,13.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,4.0,8.0,4.0,6.0,2.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,13.0,18.4,5.0,460.0,0.03,23.0,0.2,25.56,92.0,6.0,17.0,6.0,10.0,16.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,13.0,18.4,5.0,460.0,0.03,23.0,0.2,25.56,92.0,6.0,17.0,6.0,10.0,16.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,13.0,18.4,5.0,460.0,0.03,23.0,0.2,25.56,92.0,6.0,17.0,6.0,10.0,16.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,11.0,16.37,6.87,774.04,0.04,27.0,0.15,43.0,112.59,11.0,16.0,8.0,10.0,12.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,11.0,16.37,6.87,774.04,0.04,27.0,0.15,43.0,112.59,11.0,16.0,8.0,10.0,12.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,11.0,16.37,6.87,774.04,0.04,27.0,0.15,43.0,112.59,11.0,16.0,8.0,10.0,12.0,0
0.0,9.0,0.0,0.0,5.0,4.0,1.0,7.0,13.4,8.36,936.0,0.04,28.0,0.12,52.0,112.0,13.0,15.0,7.0,9.0,9.0,1
0.0,7.0,0.0,0.0,4.0,4.0,4.0,5.0,6.49,10.5,715.2,0.02,19.0,0.1,39.73,68.11,7.0,12.0,3.0,9.0,7.0,0
0.0,7.0,0.0,0.0,4.0,4.0,4.0,5.0,6.49,10.5,715.2,0.02,19.0,0.1,39.73,68.11,7.0,12.0,3.0,9.0,7.0,0
0.0,7.0,0.0,0.0,4.0,4.0,4.0,5.0,6.49,10.5,715.2,0.02,19.0,0.1,39.73,68.11,7.0,12.0,3.0,9.0,7.0,0
0.0,7.0,0.0,0.0,4.0,4.0,4.0,5.0,6.49,10.5,715.2,0.02,19.0,0.1,39.73,68.11,7.0,12.0,3.0,9.0,7.0,0
1.0,7.0,0.0,0.0,4.0,2.0,1.0,6.0,19.59,11.0,2370.43,0.07,47.0,0.09,131.69,215.49,22.0,25.0,12.0,12.0,9.0,0
0.0,7.0,0.0,0.0,4.0,2.0,4.0,18.0,22.81,8.73,1737.05,0.07,44.0,0.11,96.5,199.04,16.0,28.0,11.0,12.0,20.0,0
0.0,7.0,0.0,0.0,4.0,2.0,4.0,18.0,22.81,8.73,1737.05,0.07,44.0,0.11,96.5,199.04,16.0,28.0,11.0,12.0,20.0,0
0.0,7.0,0.0,0.0,4.0,2.0,4.0,18.0,22.81,8.73,1737.05,0.07,44.0,0.11,96.5,199.04,16.0,28.0,11.0,12.0,20.0,0
0.0,7.0,0.0,0.0,4.0,2.0,4.0,18.0,22.81,8.73,1737.05,0.07,44.0,0.11,96.5,199.04,16.0,28.0,11.0,12.0,20.0,0
4.0,9.0,0.0,0.0,5.0,2.0,5.0,20.0,24.16,10.91,2874.97,0.09,60.0,0.09,159.72,263.54,24.0,36.0,11.0,10.0,26.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,14.06,13.0,2376.88,0.06,41.0,0.08,132.05,182.84,18.0,23.0,9.0,13.0,18.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,14.06,13.0,2376.88,0.06,41.0,0.08,132.05,182.84,18.0,23.0,9.0,13.0,18.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,14.06,13.0,2376.88,0.06,41.0,0.08,132.05,182.84,18.0,23.0,9.0,13.0,18.0,0
1.0,19.0,0.0,5.0,10.0,2.0,9.0,13.0,19.67,12.75,3197.29,0.08,54.0,0.08,177.63,250.77,17.0,37.0,10.0,15.0,21.0,0
2.0,7.0,0.0,0.0,4.0,2.0,1.0,15.0,12.41,13.93,2407.93,0.06,40.0,0.07,133.77,172.88,15.0,25.0,7.0,13.0,19.0,0
2.0,7.0,0.0,0.0,4.0,2.0,1.0,15.0,12.41,13.93,2407.93,0.06,40.0,0.07,133.77,172.88,15.0,25.0,7.0,13.0,19.0,0
2.0,7.0,0.0,0.0,4.0,2.0,1.0,15.0,12.41,13.93,2407.93,0.06,40.0,0.07,133.77,172.88,15.0,25.0,7.0,13.0,19.0,0
3.0,7.0,0.0,0.0,4.0,3.0,1.0,14.0,20.1,12.38,3078.85,0.08,55.0,0.08,171.05,248.8,27.0,28.0,12.0,11.0,19.0,0
1.0,9.0,0.0,1.0,5.0,1.0,5.0,15.0,13.57,15.0,3053.4,0.07,45.0,0.07,169.63,203.56,16.0,29.0,8.0,15.0,20.0,0
3.0,7.0,0.0,0.0,4.0,3.0,1.0,14.0,20.1,12.38,3078.85,0.08,55.0,0.08,171.05,248.8,27.0,28.0,12.0,11.0,19.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,45.67,5.85,1563.06,0.09,55.0,0.17,86.84,267.19,26.0,29.0,20.0,9.0,15.0,0
2.0,9.0,0.0,0.0,5.0,3.0,5.0,14.0,19.46,6.0,700.55,0.04,28.0,0.17,38.92,116.76,12.0,16.0,9.0,9.0,18.0,0
2.0,19.0,0.0,0.0,10.0,1.0,6.0,20.0,24.63,9.31,2133.77,0.08,50.0,0.11,118.54,229.25,22.0,28.0,13.0,11.0,24.0,1
2.0,19.0,0.0,0.0,10.0,1.0,6.0,20.0,24.63,9.31,2133.77,0.08,50.0,0.11,118.54,229.25,22.0,28.0,13.0,11.0,24.0,1
2.0,19.0,0.0,0.0,10.0,1.0,6.0,20.0,24.63,9.31,2133.77,0.08,50.0,0.11,118.54,229.25,22.0,28.0,13.0,11.0,24.0,1
5.0,11.0,0.0,5.0,6.0,2.0,6.0,12.0,22.54,11.54,3000.65,0.09,56.0,0.09,166.7,260.06,25.0,31.0,13.0,12.0,24.0,0
5.0,11.0,0.0,5.0,6.0,2.0,6.0,12.0,22.54,11.54,3000.65,0.09,56.0,0.09,166.7,260.06,25.0,31.0,13.0,12.0,24.0,0
5.0,11.0,0.0,5.0,6.0,2.0,6.0,12.0,22.54,11.54,3000.65,0.09,56.0,0.09,166.7,260.06,25.0,31.0,13.0,12.0,24.0,0
2.0,13.0,0.0,2.0,7.0,3.0,7.0,12.0,27.51,9.0,2228.29,0.08,54.0,0.11,123.79,247.59,18.0,36.0,12.0,12.0,18.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,12.0,18.63,6.6,811.7,0.04,28.0,0.15,45.09,122.98,12.0,16.0,10.0,11.0,13.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,12.0,18.63,6.6,811.7,0.04,28.0,0.15,45.09,122.98,12.0,16.0,10.0,11.0,13.0,0
1.0,7.0,0.0,0.0,4.0,3.0,3.0,12.0,18.63,6.6,811.7,0.04,28.0,0.15,45.09,122.98,12.0,16.0,10.0,11.0,13.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,4.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,10.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,10.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,10.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,23.0,20.07,12.0,2889.71,0.08,54.0,0.08,160.54,240.81,24.0,30.0,11.0,11.0,26.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,23.0,20.07,12.0,2889.71,0.08,54.0,0.08,160.54,240.81,24.0,30.0,11.0,11.0,26.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,23.0,20.07,12.0,2889.71,0.08,54.0,0.08,160.54,240.81,24.0,30.0,11.0,11.0,26.0,0
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
24.0,7.0,0.0,2.0,4.0,4.0,3.0,17.0,23.6,8.1,1548.37,0.06,45.0,0.12,86.02,191.16,18.0,27.0,10.0,9.0,17.0,0
1.0,5.0,0.0,1.0,3.0,3.0,1.0,14.0,15.29,11.67,2081.48,0.06,42.0,0.09,115.64,178.41,21.0,21.0,9.0,10.0,18.0,0
1.0,5.0,0.0,1.0,3.0,3.0,1.0,14.0,15.29,11.67,2081.48,0.06,42.0,0.09,115.64,178.41,21.0,21.0,9.0,10.0,18.0,0
1.0,5.0,0.0,1.0,3.0,3.0,1.0,14.0,15.29,11.67,2081.48,0.06,42.0,0.09,115.64,178.41,21.0,21.0,9.0,10.0,18.0,0
1.0,5.0,0.0,1.0,3.0,3.0,1.0,14.0,15.29,11.67,2081.48,0.06,42.0,0.09,115.64,178.41,21.0,21.0,9.0,10.0,18.0,0
2.0,7.0,0.0,0.0,4.0,3.0,1.0,10.0,9.56,18.0,3097.41,0.06,48.0,0.06,172.08,172.08,18.0,30.0,4.0,8.0,14.0,0
2.0,7.0,0.0,0.0,4.0,3.0,1.0,10.0,9.56,18.0,3097.41,0.06,48.0,0.06,172.08,172.08,18.0,30.0,4.0,8.0,14.0,0
2.0,7.0,0.0,0.0,4.0,3.0,1.0,10.0,9.56,18.0,3097.41,0.06,48.0,0.06,172.08,172.08,18.0,30.0,4.0,8.0,14.0,0
4.0,7.0,0.0,0.0,4.0,3.0,1.0,15.0,15.23,12.57,2406.64,0.06,49.0,0.08,133.7,191.44,22.0,27.0,7.0,8.0,22.0,0
1.0,7.0,0.0,2.0,4.0,3.0,1.0,13.0,23.37,9.45,2087.42,0.07,52.0,0.11,115.97,220.89,21.0,31.0,10.0,9.0,13.0,0
1.0,7.0,0.0,2.0,4.0,3.0,1.0,13.0,23.37,9.45,2087.42,0.07,52.0,0.11,115.97,220.89,21.0,31.0,10.0,9.0,13.0,0
1.0,7.0,0.0,2.0,4.0,3.0,1.0,13.0,23.37,9.45,2087.42,0.07,52.0,0.11,115.97,220.89,21.0,31.0,10.0,9.0,13.0,0
1.0,7.0,0.0,2.0,4.0,3.0,1.0,13.0,23.37,9.45,2087.42,0.07,52.0,0.11,115.97,220.89,21.0,31.0,10.0,9.0,13.0,0
1.0,7.0,0.0,2.0,4.0,3.0,1.0,13.0,23.37,9.45,2087.42,0.07,52.0,0.11,115.97,220.89,21.0,31.0,10.0,9.0,13.0,0
1.0,7.0,0.0,2.0,4.0,3.0,1.0,13.0,23.37,9.45,2087.42,0.07,52.0,0.11,115.97,220.89,21.0,31.0,10.0,9.0,13.0,0
0.0,7.0,0.0,0.0,4.0,4.0,1.0,17.0,14.13,12.83,2326.96,0.06,49.0,0.08,129.28,181.32,22.0,27.0,6.0,7.0,19.0,0
0.0,7.0,0.0,0.0,4.0,4.0,1.0,17.0,14.13,12.83,2326.96,0.06,49.0,0.08,129.28,181.32,22.0,27.0,6.0,7.0,19.0,0
0.0,7.0,0.0,0.0,4.0,4.0,1.0,17.0,14.13,12.83,2326.96,0.06,49.0,0.08,129.28,181.32,22.0,27.0,6.0,7.0,19.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,16.0,20.81,12.0,2996.74,0.08,56.0,0.08,166.49,249.73,20.0,36.0,10.0,12.0,19.0,1
5.0,5.0,0.0,0.0,3.0,3.0,1.0,12.0,23.72,12.0,3415.2,0.09,58.0,0.08,189.73,284.6,21.0,37.0,14.0,16.0,19.0,1
5.0,5.0,0.0,0.0,3.0,3.0,1.0,12.0,23.72,12.0,3415.2,0.09,58.0,0.08,189.73,284.6,21.0,37.0,14.0,16.0,19.0,1
5.0,5.0,0.0,0.0,3.0,3.0,1.0,12.0,23.72,12.0,3415.2,0.09,58.0,0.08,189.73,284.6,21.0,37.0,14.0,16.0,19.0,1
0.0,6.0,0.0,0.0,4.0,3.0,1.0,16.0,24.11,11.64,3264.45,0.09,59.0,0.09,181.36,280.54,16.0,43.0,11.0,16.0,16.0,0
0.0,6.0,0.0,0.0,4.0,3.0,1.0,16.0,24.11,11.64,3264.45,0.09,59.0,0.09,181.36,280.54,16.0,43.0,11.0,16.0,16.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,21.0,24.53,12.0,3531.87,0.1,66.0,0.08,196.21,294.32,24.0,42.0,11.0,11.0,26.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,10.0,19.29,8.91,1530.78,0.06,37.0,0.11,85.04,171.82,14.0,23.0,11.0,14.0,14.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,21.0,24.53,12.0,3531.87,0.1,66.0,0.08,196.21,294.32,24.0,42.0,11.0,11.0,26.0,0
4.0,9.0,1.0,4.0,5.0,2.0,4.0,20.0,21.3,12.5,3328.42,0.09,56.0,0.08,184.91,266.27,20.0,36.0,12.0,15.0,31.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,10.0,23.04,11.5,3047.18,0.09,54.0,0.09,169.29,264.97,23.0,31.0,15.0,15.0,14.0,1
2.0,5.0,0.0,0.0,3.0,2.0,3.0,10.0,23.04,11.5,3047.18,0.09,54.0,0.09,169.29,264.97,23.0,31.0,15.0,15.0,14.0,1
2.0,5.0,0.0,0.0,3.0,2.0,3.0,10.0,23.04,11.5,3047.18,0.09,54.0,0.09,169.29,264.97,23.0,31.0,15.0,15.0,14.0,1
1.0,3.0,0.0,0.0,2.0,2.0,1.0,16.0,20.45,10.0,2044.6,0.07,43.0,0.1,113.59,204.46,16.0,27.0,12.0,15.0,17.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,21.3,9.38,1872.24,0.07,42.0,0.11,104.01,199.71,15.0,27.0,12.0,15.0,18.0,0
1.0,5.0,0.0,7.0,3.0,3.0,1.0,12.0,21.05,6.05,770.63,0.04,29.0,0.17,42.81,127.38,11.0,18.0,10.0,11.0,20.0,0
3.0,9.0,0.0,0.0,5.0,5.0,1.0,8.0,19.94,4.08,332.42,0.03,22.0,0.24,18.47,81.41,7.0,15.0,6.0,7.0,13.0,0
3.0,9.0,0.0,0.0,5.0,5.0,1.0,8.0,19.94,4.08,332.42,0.03,22.0,0.24,18.47,81.41,7.0,15.0,6.0,7.0,13.0,0
3.0,9.0,0.0,0.0,5.0,5.0,1.0,8.0,19.94,4.08,332.42,0.03,22.0,0.24,18.47,81.41,7.0,15.0,6.0,7.0,13.0,0
4.0,9.0,1.0,4.0,5.0,2.0,4.0,20.0,21.3,12.5,3328.42,0.09,56.0,0.08,184.91,266.27,20.0,36.0,12.0,15.0,31.0,0
4.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,4.0,8.0,4.0,6.0,3.0,0
2.0,5.0,0.0,0.0,3.0,3.0,1.0,13.0,19.95,9.39,1758.5,0.06,42.0,0.11,97.69,187.3,13.0,29.0,9.0,13.0,17.0,1
2.0,5.0,0.0,0.0,3.0,3.0,1.0,13.0,19.95,9.39,1758.5,0.06,42.0,0.11,97.69,187.3,13.0,29.0,9.0,13.0,17.0,1
14.0,11.0,0.0,22.0,6.0,6.0,5.0,30.0,101.21,5.6,3173.95,0.19,108.0,0.18,176.33,566.78,42.0,66.0,30.0,8.0,68.0,0
5.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,23.55,9.29,2031.02,0.07,46.0,0.11,112.83,218.72,20.0,26.0,14.0,13.0,13.0,1
5.0,5.0,0.0,0.0,3.0,3.0,1.0,15.0,27.16,8.27,1858.58,0.07,49.0,0.12,103.25,224.66,14.0,35.0,11.0,13.0,22.0,0
5.0,5.0,0.0,0.0,3.0,3.0,1.0,15.0,27.16,8.27,1858.58,0.07,49.0,0.12,103.25,224.66,14.0,35.0,11.0,13.0,22.0,0
5.0,5.0,0.0,0.0,3.0,3.0,1.0,15.0,27.16,8.27,1858.58,0.07,49.0,0.12,103.25,224.66,14.0,35.0,11.0,13.0,22.0,0
5.0,5.0,0.0,6.0,3.0,2.0,3.0,12.0,28.47,8.75,2179.83,0.08,53.0,0.11,121.1,249.12,15.0,38.0,12.0,14.0,12.0,1
5.0,5.0,0.0,6.0,3.0,2.0,3.0,12.0,28.47,8.75,2179.83,0.08,53.0,0.11,121.1,249.12,15.0,38.0,12.0,14.0,12.0,1
5.0,5.0,0.0,6.0,3.0,2.0,3.0,12.0,28.47,8.75,2179.83,0.08,53.0,0.11,121.1,249.12,15.0,38.0,12.0,14.0,12.0,1
2.0,5.0,0.0,2.0,3.0,3.0,1.0,21.0,34.56,8.63,2570.73,0.1,62.0,0.12,142.82,298.06,23.0,39.0,16.0,12.0,21.0,0
1.0,5.0,0.0,2.0,3.0,2.0,1.0,14.0,27.13,8.14,1798.93,0.07,47.0,0.12,99.94,220.92,19.0,28.0,14.0,12.0,19.0,0
1.0,5.0,0.0,2.0,3.0,2.0,1.0,14.0,27.13,8.14,1798.93,0.07,47.0,0.12,99.94,220.92,19.0,28.0,14.0,12.0,19.0,0
1.0,5.0,0.0,2.0,3.0,2.0,1.0,14.0,27.13,8.14,1798.93,0.07,47.0,0.12,99.94,220.92,19.0,28.0,14.0,12.0,19.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,15.63,4.0,250.04,0.02,16.0,0.25,13.89,62.51,7.0,9.0,7.0,8.0,4.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,15.63,4.0,250.04,0.02,16.0,0.25,13.89,62.51,7.0,9.0,7.0,8.0,4.0,0
