$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,35.93,3.25,379.46,0.04,28.0,0.31,21.08,116.76,13.0,15.0,12.0,6.0,6.0,0
3.0,5.0,1.0,3.0,3.0,2.0,1.0,22.0,30.9,17.26,9208.95,0.18,104.0,0.06,511.61,533.45,41.0,63.0,19.0,16.0,29.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,39.24,3.54,492.2,0.05,34.0,0.28,27.34,138.97,17.0,17.0,12.0,5.0,7.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,39.24,3.54,492.2,0.05,34.0,0.28,27.34,138.97,17.0,17.0,12.0,5.0,7.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,39.24,3.54,492.2,0.05,34.0,0.28,27.34,138.97,17.0,17.0,12.0,5.0,7.0,0
2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,12.0,0
5.0,21.0,0.0,0.0,11.0,4.0,9.0,27.0,34.92,16.92,10001.9,0.2,107.0,0.06,555.66,591.02,44.0,63.0,26.0,20.0,32.0,0
3.0,7.0,0.0,0.0,4.0,3.0,1.0,15.0,15.91,18.78,5610.46,0.1,67.0,0.05,311.69,298.78,26.0,41.0,9.0,13.0,20.0,0
3.0,7.0,0.0,1.0,4.0,4.0,1.0,11.0,28.85,5.96,1024.21,0.06,38.0,0.17,56.9,171.9,13.0,25.0,12.0,11.0,17.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,13.88,4.0,222.03,0.02,15.0,0.25,12.33,55.51,5.0,10.0,5.0,8.0,7.0,0
2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,12.0,0
3.0,7.0,0.0,1.0,4.0,4.0,1.0,11.0,28.85,5.96,1024.21,0.06,38.0,0.17,56.9,171.9,13.0,25.0,12.0,11.0,17.0,0
3.0,13.0,0.0,0.0,7.0,7.0,1.0,20.0,22.1,25.5,14369.81,0.19,109.0,0.04,798.32,563.52,51.0,58.0,18.0,18.0,25.0,0
3.0,13.0,0.0,0.0,7.0,7.0,1.0,19.0,20.73,26.47,14527.94,0.18,107.0,0.04,807.11,548.83,50.0,57.0,17.0,18.0,24.0,0
16.0,4.0,1.0,3.0,3.0,3.0,1.0,22.0,28.71,10.08,2919.21,0.1,64.0,0.1,162.18,289.51,22.0,42.0,12.0,11.0,48.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0
2.0,7.0,0.0,0.0,4.0,4.0,3.0,20.0,21.35,25.07,13412.0,0.18,108.0,0.04,745.11,535.05,47.0,61.0,15.0,16.0,22.0,0
4.0,5.0,0.0,0.0,4.0,4.0,1.0,18.0,28.09,6.0,1011.33,0.06,39.0,0.17,56.19,168.56,12.0,27.0,10.0,10.0,24.0,0
1.0,9.0,0.0,0.0,5.0,5.0,1.0,13.0,14.65,18.18,4841.34,0.09,56.0,0.06,268.96,266.27,25.0,31.0,11.0,16.0,16.0,0
1.0,9.0,0.0,0.0,5.0,5.0,1.0,13.0,14.65,18.18,4841.34,0.09,56.0,0.06,268.96,266.27,25.0,31.0,11.0,16.0,16.0,0
2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,12.0,0
4.0,5.0,0.0,0.0,4.0,4.0,1.0,18.0,28.09,6.0,1011.33,0.06,39.0,0.17,56.19,168.56,12.0,27.0,10.0,10.0,24.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,39.98,2.0,159.91,0.03,21.0,0.5,8.88,79.95,10.0,11.0,10.0,4.0,6.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,39.98,2.0,159.91,0.03,21.0,0.5,8.88,79.95,10.0,11.0,10.0,4.0,6.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,39.98,2.0,159.91,0.03,21.0,0.5,8.88,79.95,10.0,11.0,10.0,4.0,6.0,0
4.0,5.0,0.0,0.0,4.0,4.0,1.0,18.0,28.09,6.0,1011.33,0.06,39.0,0.17,56.19,168.56,12.0,27.0,10.0,10.0,24.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,39.98,2.0,159.91,0.03,21.0,0.5,8.88,79.95,10.0,11.0,10.0,4.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,39.98,2.0,159.91,0.03,21.0,0.5,8.88,79.95,10.0,11.0,10.0,4.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,41.88,2.0,167.52,0.03,22.0,0.5,9.31,83.76,10.0,12.0,10.0,4.0,6.0,0
6.0,3.0,0.0,5.0,2.0,2.0,1.0,13.0,56.22,3.44,664.34,0.06,44.0,0.29,36.91,193.26,22.0,22.0,16.0,5.0,13.0,0
6.0,3.0,0.0,5.0,2.0,2.0,1.0,13.0,56.22,3.44,664.34,0.06,44.0,0.29,36.91,193.26,22.0,22.0,16.0,5.0,13.0,0
6.0,3.0,0.0,5.0,2.0,2.0,1.0,13.0,56.22,3.44,664.34,0.06,44.0,0.29,36.91,193.26,22.0,22.0,16.0,5.0,13.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,44.77,2.18,213.1,0.03,25.0,0.46,11.84,97.67,12.0,13.0,11.0,4.0,7.0,0
1.0,5.0,1.0,0.0,3.0,2.0,1.0,6.0,7.39,13.75,1396.71,0.03,26.0,0.07,77.6,101.58,10.0,16.0,4.0,11.0,10.0,0
1.0,5.0,1.0,0.0,3.0,2.0,1.0,6.0,7.39,13.75,1396.71,0.03,26.0,0.07,77.6,101.58,10.0,16.0,4.0,11.0,10.0,0
1.0,5.0,1.0,0.0,3.0,2.0,1.0,6.0,7.39,13.75,1396.71,0.03,26.0,0.07,77.6,101.58,10.0,16.0,4.0,11.0,10.0,0
7.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,54.59,3.17,547.44,0.06,40.0,0.32,30.41,172.88,19.0,21.0,15.0,5.0,21.0,1
0.0,17.0,0.0,0.0,9.0,1.0,9.0,27.0,47.03,5.87,1618.83,0.09,61.0,0.17,89.94,275.94,22.0,39.0,15.0,8.0,29.0,0
4.0,11.0,0.0,0.0,6.0,2.0,6.0,17.0,13.62,24.89,8437.37,0.11,73.0,0.04,468.74,339.0,28.0,45.0,9.0,16.0,24.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,8.64,4.17,150.0,0.01,12.0,0.24,8.33,36.0,5.0,7.0,3.0,5.0,7.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,39.27,3.46,470.54,0.05,32.0,0.29,26.14,135.93,15.0,17.0,13.0,6.0,15.0,1
2.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,39.27,3.46,470.54,0.05,32.0,0.29,26.14,135.93,15.0,17.0,13.0,6.0,15.0,1
2.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,39.27,3.46,470.54,0.05,32.0,0.29,26.14,135.93,15.0,17.0,13.0,6.0,15.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,15.0,42.92,3.33,476.87,0.05,35.0,0.3,26.49,143.06,16.0,19.0,12.0,5.0,17.0,0
1.0,3.0,0.0,1.0,2.0,1.0,1.0,20.0,21.67,9.0,1755.0,0.07,39.0,0.11,97.5,195.0,14.0,25.0,14.0,18.0,24.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,15.0,42.92,3.33,476.87,0.05,35.0,0.3,26.49,143.06,16.0,19.0,12.0,5.0,17.0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,30.0,3.6,388.8,0.04,27.0,0.28,21.6,108.0,12.0,15.0,10.0,6.0,9.0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,30.0,3.6,388.8,0.04,27.0,0.28,21.6,108.0,12.0,15.0,10.0,6.0,9.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,33.43,3.55,420.27,0.04,29.0,0.28,23.35,118.54,13.0,16.0,11.0,6.0,9.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,33.43,3.55,420.27,0.04,29.0,0.28,23.35,118.54,13.0,16.0,11.0,6.0,9.0,0
1.0,3.0,0.0,1.0,2.0,1.0,1.0,20.0,21.67,9.0,1755.0,0.07,39.0,0.11,97.5,195.0,14.0,25.0,14.0,18.0,24.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
5.0,7.0,0.0,0.0,4.0,3.0,4.0,24.0,38.85,11.56,5194.56,0.15,85.0,0.09,288.59,449.26,37.0,48.0,24.0,15.0,31.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
5.0,11.0,0.0,2.0,6.0,3.0,4.0,40.0,37.2,16.36,9961.52,0.2,116.0,0.06,553.42,608.76,45.0,71.0,22.0,16.0,49.0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,30.05,5.25,828.13,0.05,44.0,0.19,46.01,157.74,21.0,23.0,8.0,4.0,12.0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,30.05,5.25,828.13,0.05,44.0,0.19,46.01,157.74,21.0,23.0,8.0,4.0,12.0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,30.05,5.25,828.13,0.05,44.0,0.19,46.01,157.74,21.0,23.0,8.0,4.0,12.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,30.77,5.33,875.14,0.05,42.0,0.19,48.62,164.09,16.0,26.0,9.0,6.0,12.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,30.77,5.33,875.14,0.05,42.0,0.19,48.62,164.09,16.0,26.0,9.0,6.0,12.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,30.77,5.33,875.14,0.05,42.0,0.19,48.62,164.09,16.0,26.0,9.0,6.0,12.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,32.04,5.0,800.91,0.05,41.0,0.2,44.5,160.18,20.0,21.0,10.0,5.0,15.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,32.04,5.0,800.91,0.05,41.0,0.2,44.5,160.18,20.0,21.0,10.0,5.0,15.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,32.04,5.0,800.91,0.05,41.0,0.2,44.5,160.18,20.0,21.0,10.0,5.0,15.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,30.79,3.85,456.37,0.04,29.0,0.26,25.35,118.54,11.0,18.0,10.0,7.0,9.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,30.79,3.85,456.37,0.04,29.0,0.26,25.35,118.54,11.0,18.0,10.0,7.0,9.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,33.43,3.55,420.27,0.04,29.0,0.28,23.35,118.54,13.0,16.0,11.0,6.0,9.0,0
7.0,5.0,0.0,0.0,3.0,1.0,1.0,26.0,36.65,17.74,11532.29,0.22,123.0,0.06,640.68,650.1,51.0,72.0,23.0,16.0,36.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,31.7,4.96,779.32,0.05,37.0,0.2,43.3,157.17,17.0,20.0,12.0,7.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,31.7,4.96,779.32,0.05,37.0,0.2,43.3,157.17,17.0,20.0,12.0,7.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,31.7,4.96,779.32,0.05,37.0,0.2,43.3,157.17,17.0,20.0,12.0,7.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,32.77,4.67,713.65,0.05,36.0,0.21,39.65,152.93,16.0,20.0,12.0,7.0,9.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,32.77,4.67,713.65,0.05,36.0,0.21,39.65,152.93,16.0,20.0,12.0,7.0,9.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,32.77,4.67,713.65,0.05,36.0,0.21,39.65,152.93,16.0,20.0,12.0,7.0,9.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,35.6,4.5,720.82,0.05,41.0,0.22,40.05,160.18,18.0,23.0,10.0,5.0,14.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,35.6,4.5,720.82,0.05,41.0,0.22,40.05,160.18,18.0,23.0,10.0,5.0,14.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,35.6,4.5,720.82,0.05,41.0,0.22,40.05,160.18,18.0,23.0,10.0,5.0,14.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,8.64,4.17,150.0,0.01,12.0,0.24,8.33,36.0,5.0,7.0,3.0,5.0,7.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,37.0,2.0,148.02,0.02,20.0,0.5,8.22,74.01,9.0,11.0,9.0,4.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,37.0,2.0,148.02,0.02,20.0,0.5,8.22,74.01,9.0,11.0,9.0,4.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,11.23,4.0,179.67,0.01,16.0,0.25,9.98,44.92,6.0,10.0,3.0,4.0,6.0,0
2.0,1.0,0.0,3.0,1.0,1.0,1.0,7.0,38.85,2.0,155.42,0.03,21.0,0.5,8.63,77.71,9.0,12.0,9.0,4.0,12.0,0
2.0,1.0,0.0,3.0,1.0,1.0,1.0,7.0,38.85,2.0,155.42,0.03,21.0,0.5,8.63,77.71,9.0,12.0,9.0,4.0,12.0,0
2.0,1.0,0.0,3.0,1.0,1.0,1.0,7.0,38.85,2.0,155.42,0.03,21.0,0.5,8.63,77.71,9.0,12.0,9.0,4.0,12.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0
3.0,5.0,0.0,0.0,3.0,3.0,1.0,20.0,27.11,16.65,7514.51,0.15,86.0,0.06,417.47,451.32,37.0,49.0,20.0,18.0,27.0,0
1.0,3.0,2.0,0.0,2.0,2.0,1.0,8.0,23.77,2.0,95.1,0.02,15.0,0.5,5.28,47.55,5.0,10.0,5.0,4.0,13.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,38.07,2.4,219.3,0.03,24.0,0.42,12.18,91.38,12.0,12.0,10.0,4.0,8.0,0
1.0,3.0,2.0,0.0,2.0,2.0,1.0,8.0,23.77,2.0,95.1,0.02,15.0,0.5,5.28,47.55,5.0,10.0,5.0,4.0,13.0,1
3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,17.17,10.0,1716.73,0.06,42.0,0.1,95.37,171.67,14.0,28.0,7.0,10.0,14.0,0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,22.14,2.5,138.38,0.02,16.0,0.4,7.69,55.35,6.0,10.0,6.0,5.0,9.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,8.64,4.17,150.0,0.01,12.0,0.24,8.33,36.0,5.0,7.0,3.0,5.0,7.0,0
2.0,7.0,0.0,0.0,4.0,4.0,3.0,20.0,21.35,25.07,13412.0,0.18,108.0,0.04,745.11,535.05,47.0,61.0,15.0,16.0,22.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
5.0,7.0,0.0,1.0,4.0,1.0,4.0,13.0,14.78,18.55,5081.81,0.09,57.0,0.05,282.32,274.02,24.0,33.0,11.0,17.0,21.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,9.0,25.38,5793.68,0.08,66.0,0.04,321.87,228.32,29.0,37.0,4.0,7.0,16.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,13.46,9.33,1172.67,0.04,33.0,0.11,65.15,125.64,14.0,19.0,6.0,8.0,11.0,0
6.0,5.0,0.0,8.0,3.0,3.0,1.0,25.0,36.64,19.72,14249.09,0.24,134.0,0.05,791.62,722.57,58.0,76.0,25.0,17.0,39.0,1
1.0,3.0,0.0,0.0,2.0,1.0,1.0,9.0,11.39,10.4,1231.51,0.04,32.0,0.1,68.42,118.41,13.0,19.0,5.0,8.0,12.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,38.65,5.0,966.31,0.06,44.0,0.2,53.68,193.26,20.0,24.0,14.0,7.0,10.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,38.65,5.0,966.31,0.06,44.0,0.2,53.68,193.26,20.0,24.0,14.0,7.0,10.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,38.65,5.0,966.31,0.06,44.0,0.2,53.68,193.26,20.0,24.0,14.0,7.0,10.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,8.64,4.17,150.0,0.01,12.0,0.24,8.33,36.0,5.0,7.0,3.0,5.0,7.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,17.0,30.37,15.81,7593.85,0.16,101.0,0.06,421.88,480.24,46.0,55.0,16.0,11.0,18.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
7.0,5.0,0.0,0.0,3.0,1.0,1.0,26.0,36.65,17.74,11532.29,0.22,123.0,0.06,640.68,650.1,51.0,72.0,23.0,16.0,36.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0
2.0,11.0,0.0,0.0,6.0,3.0,1.0,33.0,30.04,9.5,2711.33,0.1,64.0,0.11,150.63,285.4,19.0,45.0,11.0,11.0,37.0,0
2.0,11.0,0.0,0.0,6.0,3.0,1.0,33.0,30.04,9.5,2711.33,0.1,64.0,0.11,150.63,285.4,19.0,45.0,11.0,11.0,37.0,0
2.0,11.0,0.0,0.0,6.0,3.0,1.0,33.0,30.04,9.5,2711.33,0.1,64.0,0.11,150.63,285.4,19.0,45.0,11.0,11.0,37.0,0
7.0,5.0,0.0,0.0,3.0,1.0,1.0,26.0,36.65,17.74,11532.29,0.22,123.0,0.06,640.68,650.1,51.0,72.0,23.0,16.0,36.0,0
8.0,9.0,0.0,0.0,5.0,4.0,1.0,26.0,30.2,18.29,10097.41,0.18,106.0,0.05,560.97,552.2,48.0,58.0,21.0,16.0,36.0,0
2.0,5.0,0.0,0.0,3.0,3.0,1.0,18.0,37.77,17.05,10982.67,0.21,130.0,0.06,610.15,644.05,54.0,76.0,19.0,12.0,22.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,40.06,5.0,1001.43,0.07,49.0,0.2,55.63,200.29,24.0,25.0,12.0,5.0,11.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,40.06,5.0,1001.43,0.07,49.0,0.2,55.63,200.29,24.0,25.0,12.0,5.0,11.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,40.06,5.0,1001.43,0.07,49.0,0.2,55.63,200.29,24.0,25.0,12.0,5.0,11.0,0
8.0,9.0,0.0,0.0,5.0,4.0,1.0,26.0,30.2,18.29,10097.41,0.18,106.0,0.05,560.97,552.2,48.0,58.0,21.0,16.0,36.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,35.6,5.25,981.27,0.06,44.0,0.19,54.52,186.91,18.0,26.0,12.0,7.0,14.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,35.6,5.25,981.27,0.06,44.0,0.19,54.52,186.91,18.0,26.0,12.0,7.0,14.0,1
8.0,9.0,0.0,0.0,5.0,4.0,1.0,26.0,30.2,18.29,10097.41,0.18,106.0,0.05,560.97,552.2,48.0,58.0,21.0,16.0,36.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,39.98,2.0,159.91,0.03,21.0,0.5,8.88,79.95,10.0,11.0,10.0,4.0,8.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,18.39,9.17,1545.09,0.06,39.0,0.11,85.84,168.56,15.0,24.0,9.0,11.0,15.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,18.39,9.17,1545.09,0.06,39.0,0.11,85.84,168.56,15.0,24.0,9.0,11.0,15.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,18.39,9.17,1545.09,0.06,39.0,0.11,85.84,168.56,15.0,24.0,9.0,11.0,15.0,0
13.0,13.0,2.0,4.0,7.0,2.0,5.0,24.0,25.83,19.5,9821.35,0.17,99.0,0.05,545.63,503.66,39.0,60.0,17.0,17.0,48.0,0
3.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,18.1,9.63,1676.34,0.06,41.0,0.1,93.13,174.17,14.0,27.0,8.0,11.0,13.0,0
3.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,18.1,9.63,1676.34,0.06,41.0,0.1,93.13,174.17,14.0,27.0,8.0,11.0,13.0,0
3.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,18.1,9.63,1676.34,0.06,41.0,0.1,93.13,174.17,14.0,27.0,8.0,11.0,13.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,41.88,2.0,167.52,0.03,22.0,0.5,9.31,83.76,10.0,12.0,10.0,4.0,6.0,0
13.0,13.0,2.0,4.0,7.0,2.0,5.0,24.0,25.83,19.5,9821.35,0.17,99.0,0.05,545.63,503.66,39.0,60.0,17.0,17.0,48.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,41.88,2.0,167.52,0.03,22.0,0.5,9.31,83.76,10.0,12.0,10.0,4.0,6.0,0
20.0,7.0,2.0,2.0,4.0,3.0,1.0,10.0,19.23,5.69,622.17,0.04,28.0,0.18,34.57,109.39,13.0,15.0,8.0,7.0,12.0,0
20.0,7.0,2.0,2.0,4.0,3.0,1.0,10.0,19.23,5.69,622.17,0.04,28.0,0.18,34.57,109.39,13.0,15.0,8.0,7.0,12.0,0
20.0,7.0,2.0,2.0,4.0,3.0,1.0,10.0,19.23,5.69,622.17,0.04,28.0,0.18,34.57,109.39,13.0,15.0,8.0,7.0,12.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,25.72,8.67,1931.84,0.07,48.0,0.12,107.32,222.91,16.0,32.0,12.0,13.0,14.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,4.0,8.0,4.0,6.0,7.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,44.77,2.18,213.1,0.03,25.0,0.46,11.84,97.67,12.0,13.0,11.0,4.0,7.0,0
13.0,17.0,2.0,0.0,9.0,9.0,1.0,62.0,183.65,7.02,9044.12,0.43,214.0,0.14,502.45,1288.79,100.0,114.0,57.0,8.0,64.0,0
8.0,13.0,0.0,12.0,7.0,4.0,3.0,28.0,30.79,16.07,7959.08,0.17,99.0,0.06,442.17,495.0,47.0,52.0,19.0,13.0,28.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,4.0,0
7.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,54.59,3.17,547.44,0.06,40.0,0.32,30.41,172.88,19.0,21.0,15.0,5.0,21.0,1
1.0,13.0,0.0,0.0,7.0,5.0,1.0,22.0,31.69,14.17,6360.14,0.15,89.0,0.07,353.34,448.95,34.0,55.0,18.0,15.0,25.0,0
7.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,54.59,3.17,547.44,0.06,40.0,0.32,30.41,172.88,19.0,21.0,15.0,5.0,21.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,4.0,10.0,4.0,8.0,10.0,0
4.0,11.0,0.0,0.0,6.0,2.0,6.0,17.0,13.62,24.89,8437.37,0.11,73.0,0.04,468.74,339.0,28.0,45.0,9.0,16.0,24.0,1
3.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,43.06,5.75,1423.63,0.08,54.0,0.17,79.09,247.59,23.0,31.0,16.0,8.0,17.0,0
3.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,43.06,5.75,1423.63,0.08,54.0,0.17,79.09,247.59,23.0,31.0,16.0,8.0,17.0,0
3.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,43.06,5.75,1423.63,0.08,54.0,0.17,79.09,247.59,23.0,31.0,16.0,8.0,17.0,0
4.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,41.05,5.88,1420.47,0.08,52.0,0.17,78.92,241.48,25.0,27.0,17.0,8.0,17.0,0
4.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,41.05,5.88,1420.47,0.08,52.0,0.17,78.92,241.48,25.0,27.0,17.0,8.0,17.0,0
4.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,41.05,5.88,1420.47,0.08,52.0,0.17,78.92,241.48,25.0,27.0,17.0,8.0,17.0,0
0.0,3.0,0.0,1.0,2.0,2.0,1.0,5.0,12.18,3.0,109.62,0.01,11.0,0.33,6.09,36.54,4.0,7.0,4.0,6.0,8.0,0
5.0,5.0,0.0,9.0,3.0,2.0,3.0,13.0,34.55,6.9,1645.08,0.08,52.0,0.14,91.39,238.42,23.0,29.0,15.0,9.0,29.0,1
