$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,0.0,0
15.0,1.0,0.0,21.0,1.0,1.0,1.0,10.0,64.25,2.25,325.25,0.05,37.0,0.44,18.07,144.55,18.0,19.0,12.0,3.0,10.0,0
15.0,1.0,0.0,21.0,1.0,1.0,1.0,10.0,64.25,2.25,325.25,0.05,37.0,0.44,18.07,144.55,18.0,19.0,12.0,3.0,10.0,0
15.0,1.0,0.0,21.0,1.0,1.0,1.0,10.0,64.25,2.25,325.25,0.05,37.0,0.44,18.07,144.55,18.0,19.0,12.0,3.0,10.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,12.37,6.0,445.39,0.02,19.0,0.17,24.74,74.23,6.0,13.0,5.0,10.0,5.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,12.37,6.0,445.39,0.02,19.0,0.17,24.74,74.23,6.0,13.0,5.0,10.0,5.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,12.37,6.0,445.39,0.02,19.0,0.17,24.74,74.23,6.0,13.0,5.0,10.0,5.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
0.0,5.0,0.0,0.0,3.0,1.0,1.0,4.0,13.84,5.25,381.4,0.02,21.0,0.19,21.19,72.65,6.0,15.0,4.0,7.0,4.0,0
0.0,5.0,0.0,0.0,3.0,1.0,1.0,4.0,13.84,5.25,381.4,0.02,21.0,0.19,21.19,72.65,6.0,15.0,4.0,7.0,4.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,5.0,9.0,2.0,7.0,3.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,2.0,0
0.0,5.0,0.0,0.0,3.0,1.0,1.0,4.0,13.84,5.25,381.4,0.02,21.0,0.19,21.19,72.65,6.0,15.0,4.0,7.0,4.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,2.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,2.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,11.86,4.38,227.03,0.02,15.0,0.23,12.61,51.89,5.0,10.0,4.0,7.0,5.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,2.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,2.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,6.2,2.5,38.77,0.01,6.0,0.4,2.15,15.51,1.0,5.0,1.0,5.0,2.0,0
2.0,5.0,0.0,2.0,3.0,2.0,1.0,9.0,17.13,6.0,616.79,0.03,27.0,0.17,34.27,102.8,12.0,15.0,7.0,7.0,9.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,0.0,0
