$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
4,1,0,5,4,6,5,0,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,1
4,1,0,4,4,6,4,0,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
4,1,0,4,4,6,4,1,4,2.0,4,0.0,0,0.0,0.55,0,0,0.0,1,1.0,0
4,1,0,4,4,6,4,1,4,2.0,4,0.0,0,0.0,0.55,0,0,0.0,1,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.875,0,0,0.0,1,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.875,0,0,0.0,1,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
4,4,0,3,11,4,1,2,2,0.666666667,32,0.0,0,0.968253968,0.5,2,2,6.75,1,0.5,0
8,2,2,3,15,8,2,2,7,0.285714286,48,0.0,0,0.5,0.5,1,1,4.875,1,0.75,0
8,2,1,5,17,0,3,2,8,0.0,47,0.0,1,0.740740741,0.416666667,1,1,4.75,1,0.875,0
8,2,1,5,17,0,3,2,8,0.0,47,0.0,1,0.740740741,0.416666667,1,1,4.75,1,0.875,0
8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.416666667,1,1,4.75,1,0.875,0
8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.416666667,1,1,4.75,1,0.875,0
5,2,0,3,11,0,1,2,4,0.25,37,0.0,1,0.8,0.533333333,1,1,6.2,1,0.8,0
11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1.0,0
8,1,0,3,20,28,1,2,4,2.0,89,0.0,0,0.0,0.203125,0,0,10.125,4,2.125,1
5,2,0,5,13,0,0,5,4,0.0,63,1.0,1,0.636363636,0.45,1,1,11.4,1,0.8,0
11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1.0,0
6,2,0,5,17,0,1,4,4,0.0,80,1.0,0,0.583333333,0.444444444,1,1,12.16666667,3,1.1667,0
6,2,0,4,15,7,0,4,4,0.3,71,1.0,0,0.777777778,0.375,1,1,10.5,2,1.0,0
6,2,0,4,15,7,0,4,4,0.3,71,1.0,0,0.764705882,0.375,1,1,10.5,2,1.0,0
6,2,0,4,17,0,0,4,4,0.0,80,1.0,0,0.722222222,0.444444444,1,1,12.16666667,3,1.1667,0
6,2,0,4,17,0,0,4,4,0.0,80,1.0,0,0.736842105,0.444444444,1,1,12.16666667,3,1.1667,0
4,1,0,1,5,0,1,0,4,1.125,33,0.25,0,0.0,0.583333333,0,0,5.25,1,0.5,1
4,1,0,1,5,0,1,0,4,1.125,33,0.25,0,0.0,0.583333333,0,0,5.25,1,0.5,0
6,1,0,0,6,15,0,0,6,1.2,9,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,0
6,1,0,0,6,15,0,0,6,1.2,9,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,0
4,2,0,3,16,0,0,3,4,0.333333333,59,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
4,2,0,3,16,0,0,3,4,0.333333333,59,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
2,2,0,6,3,0,4,2,2,0.0,17,1.0,1,0.916666667,0.666666667,1,1,7.0,1,0.5,1
6,2,0,4,15,0,1,3,6,0.466666667,113,1.0,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,0
6,2,0,4,15,0,1,3,6,0.466666667,113,1.0,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,0
5,2,0,4,20,8,1,3,3,0.75,121,1.0,1,0.870967742,0.333333333,1,3,22.8,2,1.4,1
7,2,0,4,16,3,1,4,6,0.583333333,81,1.0,1,0.75,0.428571429,1,1,10.28571429,4,1.2857,1
6,2,0,4,25,13,2,2,5,0.9,104,1.0,1,0.871794872,0.305555556,1,1,16.0,2,1.0,0
6,2,0,4,25,13,2,2,5,0.9,104,1.0,1,0.871794872,0.305555556,1,1,16.0,2,1.0,0
5,2,1,3,16,0,1,2,5,0.5,102,1.0,1,0.2,0.4,1,1,19.0,2,1.0,1
4,2,0,2,12,0,1,1,3,0.222222222,68,1.0,1,0.625,0.5,1,1,15.25,1,0.75,0
7,2,0,2,18,11,1,1,4,0.633333333,118,1.0,1,0.454545455,0.357142857,1,1,15.14285714,2,1.0,0
7,2,0,5,18,0,1,0,7,0.0,125,1.0,0,0.538461538,0.464285714,1,1,16.71428571,3,1.8571,1
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
3,1,0,2,3,3,2,0,3,1.5,4,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
4,2,0,2,6,4,1,1,4,0.333333333,24,1.0,0,0.857142857,0.75,1,2,4.75,1,0.5,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
3,1,2,7,8,3,7,0,3,2.0,34,0.0,0,0.0,0.777777778,0,0,10.33333333,1,0.6667,0
10,2,2,7,20,0,2,5,10,0.0,53,1.0,1,0.64,0.55,1,2,4.2,1,0.9,1
5,2,0,5,7,6,4,1,5,2.0,46,0.0,0,0.769230769,0.7,1,1,8.2,2,1.0,0
10,2,2,5,20,0,2,3,10,0.0,53,1.0,1,0.64,0.55,1,2,4.2,1,0.9,1
10,2,2,5,20,0,2,3,10,0.0,53,1.0,1,0.64,0.55,1,2,4.2,1,0.9,0
0,1,0,3,0,0,3,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
6,1,1,3,14,3,3,0,6,0.2,55,1.0,0,0.0,0.666666667,0,0,8.0,1,0.8333,1
7,1,0,4,18,0,4,0,7,0.611111111,75,1.0,0,0.0,0.523809524,0,0,9.285714286,2,0.8571,1
11,3,15,33,20,0,25,8,10,0.3,113,0.0,1,0.791666667,0.345454545,2,4,9.181818182,6,1.5455,0
10,2,0,4,18,33,2,3,9,0.866666667,89,0.6,0,0.5,0.283333333,1,2,7.4,1,0.7,0
9,2,0,4,13,36,2,2,9,1.125,62,0.0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
9,2,0,4,13,36,2,2,9,1.125,60,0.333333333,0,0.3,0.333333333,0,0,5.333333333,1,0.7778,0
2,3,0,3,4,0,1,2,1,0.0,14,1.0,1,0.916666667,0.666666667,1,1,5.5,1,0.5,0
2,2,0,3,6,1,1,2,2,2.0,48,0.0,0,0.833333333,0.666666667,0,0,23.0,6,3.0,0
4,3,0,3,7,0,0,3,4,0.0,26,1.0,0,0.869565217,0.625,0,0,5.25,1,0.75,0
4,3,0,3,10,2,0,3,3,0.666666667,57,1.0,0,0.571428571,0.625,0,0,12.75,1,0.75,1
5,3,0,4,15,4,0,4,5,0.75,90,1.0,0,0.902439024,0.533333333,0,0,16.4,1,0.8,0
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,1
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,1
2,3,2,7,10,1,2,5,0,2.0,49,0.0,0,0.95,0.625,0,0,23.5,3,1.5,0
11,5,1,10,20,37,6,4,11,0.5,117,1.0,1,0.957446809,0.363636364,1,3,9.454545455,3,1.0909,0
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,3,0,6,22,10,1,5,3,2.0,68,0.0,0,0.789473684,0.5,0,0,12.6,2,1.0,0
4,3,0,10,22,4,2,9,4,2.0,105,0.0,0,0.88,0.583333333,0,0,25.25,7,2.25,1
2,3,0,7,12,1,0,7,1,2.0,52,0.0,0,0.947368421,0.833333333,0,0,25.0,5,2.5,1
2,3,0,7,12,1,0,7,1,2.0,52,0.0,0,0.947368421,0.833333333,0,0,25.0,5,2.5,0
3,3,0,10,15,1,2,9,3,2.0,54,0.0,0,0.913043478,0.5,0,0,17.0,2,1.0,1
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,2,0,3,6,0,0,3,2,0.0,18,1.0,1,0.5,0.666666667,0,0,7.5,1,0.5,1
4,2,0,4,13,0,1,4,4,0.0,52,1.0,1,0.25,0.5,0,0,11.75,1,0.75,1
5,2,0,4,7,6,1,3,4,0.75,24,1.0,2,0.571428571,0.625,0,0,3.4,1,0.6,0
5,2,0,4,7,6,1,3,4,0.75,24,1.0,2,0.571428571,0.625,0,0,3.4,1,0.6,0
3,3,0,5,11,3,0,5,3,1.0,55,1.0,0,0.958333333,0.666666667,1,2,17.0,1,0.6667,1
2,2,0,1,14,0,1,0,2,1.0,55,1.0,0,0.971428571,0.75,1,1,25.5,1,0.5,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,2,0,10,15,0,1,9,11,0.3,104,1.0,1,0.333333333,0.363636364,0,0,8.272727273,1,0.7273,1
2,1,0,4,3,1,4,1,1,1.0,8,0.0,1,0.0,1.0,0,0,2.5,1,0.5,0
9,2,0,9,13,0,1,8,9,0.25,92,1.0,2,0.25,0.416666667,0,0,9.0,1,0.6667,0
12,2,0,7,16,46,0,7,11,0.795454545,83,1.0,2,0.153846154,0.266666667,0,0,5.583333333,2,1.0,0
12,2,0,7,16,46,0,7,11,0.795454545,83,1.0,2,0.153846154,0.266666667,0,0,5.583333333,2,1.0,0
12,2,0,7,16,46,0,7,11,0.795454545,83,1.0,2,0.153846154,0.266666667,0,0,5.583333333,2,1.0,0
9,2,0,7,17,24,0,7,9,0.6875,78,1.0,1,0.2,0.407407407,0,0,7.444444444,1,0.8889,0
9,2,0,7,17,24,0,7,9,0.6875,78,1.0,1,0.2,0.407407407,0,0,7.444444444,1,0.8889,0
8,2,0,5,15,16,2,3,8,0.428571429,96,1.0,1,0.166666667,0.375,0,0,10.75,3,1.125,1
7,2,0,6,21,9,1,5,4,0.75,83,1.0,2,0.923076923,0.333333333,0,0,10.28571429,2,0.8571,0
8,2,0,7,23,14,1,7,7,0.642857143,101,1.0,2,0.666666667,0.326530612,0,0,11.375,1,0.375,1
8,2,0,11,18,18,1,11,5,0.87755102,90,1.0,2,0.461538462,0.3125,0,0,9.375,1,0.875,0
1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,6,2,1,6,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,6,2,1,6,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,6,2,1,6,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,1,0,7,28,16,2,5,7,0.375,110,1.0,1,0.0,0.377777778,0,0,11.11111111,1,0.7778,1
1,1,0,1,2,0,1,0,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0
11,1,0,5,21,9,2,3,11,0.25,92,1.0,0,0.0,0.454545455,0,0,7.181818182,1,0.6364,0
11,1,0,5,21,9,2,3,11,0.25,92,1.0,0,0.0,0.454545455,0,0,7.181818182,1,0.6364,0
11,1,0,5,21,9,2,3,11,0.25,92,1.0,0,0.0,0.454545455,0,0,7.181818182,1,0.6364,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,1,0,3,18,30,1,2,8,0.375,79,1.0,0,0.0,0.355555556,0,0,7.666666667,1,0.7778,1
9,1,0,3,18,30,1,2,8,0.375,82,1.0,0,0.0,0.355555556,0,0,8.0,1,0.7778,0
3,5,0,3,10,0,1,2,3,0.75,33,1.0,1,0.944444444,0.583333333,0,0,9.333333333,1,0.3333,1
3,5,0,4,10,0,1,3,3,0.5,34,1.0,1,0.894736842,0.555555556,0,0,9.666666667,1,0.6667,1
3,5,0,4,10,0,1,3,3,0.5,34,1.0,1,0.894736842,0.555555556,0,0,9.666666667,1,0.6667,0
6,1,2,5,13,0,2,3,4,0.5,107,1.0,2,0.0,0.458333333,0,0,16.5,3,1.1667,0
7,1,0,3,11,3,3,0,7,0.583333333,53,1.0,0,0.0,0.714285714,0,0,6.285714286,2,0.8571,0
8,1,0,2,13,14,2,0,6,0.571428571,69,1.0,0,0.0,0.625,0,0,7.375,3,1.25,0
3,5,0,4,8,0,1,3,3,0.5,32,1.0,2,0.894736842,0.555555556,0,0,9.0,1,0.6667,0
3,5,0,4,8,0,1,3,3,0.5,32,1.0,2,0.894736842,0.555555556,0,0,9.0,1,0.6667,0
3,5,0,4,8,0,1,3,3,0.5,32,1.0,2,0.894736842,0.555555556,0,0,9.0,1,0.6667,0
3,5,0,4,8,0,1,3,3,0.5,32,1.0,2,0.894736842,0.555555556,0,0,9.0,1,0.6667,0
6,1,0,3,14,7,2,2,6,0.5,63,1.0,1,0.0,0.4,0,0,9.166666667,2,1.0,0
3,5,0,4,8,0,2,2,3,0.5,32,1.0,1,0.894736842,0.555555556,0,0,9.0,1,0.6667,0
3,5,0,4,8,0,2,2,3,0.5,32,1.0,1,0.894736842,0.555555556,0,0,9.0,1,0.6667,0
6,1,0,3,14,0,2,1,6,0.0,58,1.0,0,0.0,0.533333333,0,0,8.5,1,0.6667,0
2,5,0,3,3,0,2,1,2,0.0,13,1.0,0,0.954545455,0.75,0,0,5.0,1,0.5,0
6,1,2,5,13,0,2,3,4,0.5,107,1.0,2,0.0,0.458333333,0,0,16.5,3,1.1667,1
8,1,2,4,17,16,3,2,7,0.285714286,89,1.0,0,0.0,0.4375,0,0,10.0,6,1.875,0
7,1,0,3,22,0,3,1,6,0.555555556,111,1.0,0,0.0,0.476190476,0,0,14.42857143,4,1.4286,0
7,1,0,3,22,0,3,1,6,0.555555556,112,1.0,0,0.0,0.476190476,0,0,14.57142857,4,1.4286,0
12,1,0,8,19,44,4,4,12,0.833333333,85,1.0,3,0.0,0.236111111,1,1,5.583333333,2,1.0,0
10,1,0,7,17,27,3,4,10,0.75,69,1.0,2,0.0,0.28,1,1,5.5,2,1.0,1
10,1,0,6,18,0,5,2,10,0.333333333,104,1.0,2,0.0,0.375,1,1,9.2,4,1.4,0
3,1,0,2,9,1,2,0,2,1.0,67,0.0,0,0.0,0.5,0,0,19.0,1,0.3333,0
7,1,0,3,9,0,2,2,5,0.611111111,61,1.0,2,0.0,0.357142857,1,1,7.285714286,3,1.1429,1
2,1,0,7,5,0,4,5,1,0.833333333,57,0.0,3,0.0,0.75,0,0,24.5,1,0.5,1
3,1,0,6,10,0,3,3,3,0.8,66,0.0,3,0.0,0.444444444,0,0,17.66666667,1,0.6667,1
9,1,0,3,18,30,1,2,8,0.375,79,1.0,0,0.0,0.355555556,0,0,7.666666667,1,0.7778,0
3,1,0,6,4,0,5,1,3,0.5625,65,0.0,1,0.0,0.571428571,0,0,18.0,0,0.0,0
3,1,0,6,4,0,5,1,3,0.5625,65,0.0,1,0.0,0.571428571,0,0,18.0,0,0.0,1
11,1,0,2,15,17,2,0,11,0.725,95,1.0,0,0.0,0.727272727,0,0,7.272727273,2,0.9091,0
11,1,0,2,15,17,2,0,11,0.725,95,1.0,0,0.0,0.727272727,0,0,7.272727273,2,0.9091,0
9,1,0,4,19,14,3,1,9,0.65625,88,1.0,0,0.0,0.518518519,0,0,8.333333333,1,0.8889,0
7,1,0,3,12,9,1,2,7,0.0,59,1.0,1,0.0,0.5,0,0,7.285714286,1,0.8571,0
7,1,0,3,12,9,1,2,7,0.0,59,1.0,1,0.0,0.5,0,0,7.285714286,1,0.8571,0
7,1,0,3,12,9,1,2,7,0.0,59,1.0,1,0.0,0.5,0,0,7.285714286,1,0.8571,0
2,4,0,4,4,0,2,2,2,0.0,14,1.0,1,0.944444444,0.75,0,0,5.5,1,0.5,0
2,4,0,5,4,0,3,2,2,0.0,14,1.0,1,0.944444444,0.75,0,0,5.5,1,0.5,0
8,1,0,4,20,26,0,4,7,0.714285714,83,1.0,1,0.0,0.25,0,0,9.25,2,1.0,0
8,1,0,5,21,20,1,4,7,0.942857143,94,1.0,1,0.0,0.476190476,0,0,10.125,4,1.75,1
4,1,0,6,4,6,5,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
5,2,0,6,13,10,0,6,5,2.0,51,0.0,0,0.714285714,0.45,0,0,9.2,1,0.8,1
16,1,0,6,16,120,0,6,16,2.0,16,0.0,0,0.0,0.294642857,0,0,0.0,1,1.0,1
4,1,0,5,4,6,4,1,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
3,1,0,5,7,1,1,4,3,0.5,23,1.0,0,0.0,0.555555556,0,0,6.333333333,2,1.0,0
2,1,0,9,8,1,2,7,2,2.0,24,0.0,0,0.0,0.5,0,0,11.0,1,0.5,0
2,1,0,9,8,1,2,7,2,2.0,24,0.0,0,0.0,0.5,0,0,11.0,1,0.5,0
2,1,0,9,8,1,2,7,2,2.0,24,0.0,0,0.0,0.5,0,0,11.0,1,0.5,0
2,1,0,9,8,1,2,7,2,2.0,24,0.0,0,0.0,0.5,0,0,11.0,1,0.5,1
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,1,0,6,25,0,1,5,6,0.4,83,1.0,1,0.0,0.458333333,0,0,12.5,2,1.0,1
4,1,0,5,14,0,1,5,4,0.555555556,85,1.0,2,0.0,0.5,0,0,19.5,1,0.75,0
2,0,0,3,6,1,0,3,2,2.0,14,0.0,0,0.0,0.666666667,0,0,6.0,1,0.5,0
2,0,0,3,6,1,0,3,2,2.0,14,0.0,0,0.0,0.666666667,0,0,6.0,1,0.5,0
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,0
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,0
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,0
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,0
2,0,0,3,5,1,0,3,2,2.0,12,0.0,0,0.0,1.0,0,0,5.0,1,0.5,0
2,0,0,3,5,1,0,3,2,2.0,12,0.0,0,0.0,1.0,0,0,5.0,1,0.5,0
1,0,0,6,4,0,4,2,1,2.0,9,0.0,0,0.0,1.0,0,0,8.0,0,0.0,0
1,0,0,5,4,0,3,2,1,2.0,9,0.0,0,0.0,1.0,0,0,8.0,0,0.0,0
3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.818181818,0.666666667,0,0,3.666666667,1,0.6667,1
3,3,0,3,5,1,0,3,2,0.5,14,1.0,0,0.973684211,1.0,0,0,3.333333333,1,0.3333,0
4,1,0,6,7,4,1,5,4,0.333333333,22,1.0,0,0.0,0.5,0,0,4.25,1,0.75,0
1,5,3,7,2,0,6,1,0,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,5,3,7,2,0,6,1,0,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,1
1,5,3,7,2,0,6,1,0,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1,4,3,4,2,0,4,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
1,4,3,4,2,0,4,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
1,4,3,4,2,0,4,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
2,4,0,3,5,0,0,3,1,0.0,13,1.0,1,1.0,1.0,0,0,5.0,0,0.0,0
2,4,0,3,5,0,0,3,1,0.0,13,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
2,4,0,3,5,0,0,3,1,0.0,13,1.0,0,1.0,1.0,0,0,5.0,0,0.0,1
2,1,0,2,3,0,2,0,2,0.0,29,0.0,0,0.0,0.875,0,0,12.0,0,0.0,0
5,2,0,9,21,0,1,8,3,0.25,84,1.0,2,0.764705882,0.4,1,1,15.4,1,0.8,1
4,1,0,3,5,4,1,2,3,0.666666667,17,1.0,1,0.0,0.5,0,0,3.0,1,0.5,0
4,1,0,3,5,4,1,2,3,0.666666667,17,1.0,1,0.0,0.5,0,0,3.0,1,0.5,0
3,1,0,3,7,0,1,2,3,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667,0
3,1,0,3,7,0,1,2,3,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667,0
3,1,0,3,7,0,1,2,3,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667,0
4,1,0,3,7,0,2,1,4,0.0,22,1.0,1,0.0,0.625,0,0,4.25,1,0.75,0
4,1,0,2,5,0,2,0,4,0.333333333,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5,0
4,1,0,2,5,0,2,0,4,0.333333333,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5,1
4,1,0,2,5,0,2,0,4,0.333333333,21,1.0,0,0.0,0.75,0,0,4.0,1,0.5,0
8,1,0,4,20,26,0,4,7,0.714285714,83,1.0,1,0.0,0.25,0,0,9.25,2,1.0,0
2,4,0,6,18,1,1,5,1,2.0,92,0.0,0,0.995260664,0.625,3,4,44.5,1,0.5,1
3,1,0,3,7,0,1,2,3,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667,0
4,1,0,2,8,4,0,2,4,0.666666667,24,1.0,1,0.0,0.5,0,0,4.75,1,0.75,0
6,1,1,5,17,3,3,2,5,0.4,121,1.0,0,0.0,0.388888889,0,0,18.83333333,5,1.8333,1
2,4,1,9,3,1,5,4,2,2.0,5,0.0,0,0.993506494,0.75,0,0,1.5,1,0.5,0
1,1,0,9,1,0,9,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,9,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,3,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,1
2,1,0,9,2,1,9,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,4,0,12,29,0,0,12,12,0.0,113,1.0,1,0.620689655,0.21969697,0,0,8.333333333,1,0.9167,1
7,4,0,2,13,0,1,1,7,0.583333333,108,1.0,1,0.85,0.571428571,0,0,14.14285714,3,2.0,0
4,5,0,5,9,6,1,4,3,2.0,64,0.0,0,0.9765625,0.4375,1,6,15.0,4,1.5,0
4,5,0,5,9,6,1,4,3,2.0,64,0.0,0,0.9765625,0.4375,1,6,15.0,4,1.5,1
6,1,2,5,13,0,2,3,4,0.5,107,1.0,2,0.0,0.458333333,0,0,16.5,3,1.1667,0
6,1,2,5,13,0,2,3,4,0.5,107,1.0,2,0.0,0.458333333,0,0,16.5,3,1.1667,0
3,5,0,2,6,3,1,1,3,1.5,17,1.0,0,1.0,0.777777778,0,0,4.333333333,0,0.0,0
9,1,0,4,24,32,0,4,7,0.6875,112,1.0,1,0.0,0.311111111,0,0,11.22222222,2,1.0,0
9,1,0,4,17,24,0,4,5,0.375,125,1.0,2,0.0,0.444444444,0,0,12.66666667,2,1.0,0
3,5,0,2,6,3,1,1,3,1.5,17,1.0,0,1.0,0.777777778,0,0,4.333333333,0,0.0,0
6,1,0,5,22,0,3,3,4,0.6,84,1.0,2,0.0,0.444444444,0,0,12.5,2,1.0,1
