$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
2.0,7.0,0.0,0.0,4.0,2.0,1.0,15.0,12.41,13.93,2407.93,0.06,40.0,0.07,133.77,172.88,15.0,25.0,7.0,13.0,19.0,0
2.0,7.0,0.0,0.0,4.0,2.0,1.0,15.0,12.41,13.93,2407.93,0.06,40.0,0.07,133.77,172.88,15.0,25.0,7.0,13.0,19.0,0
2.0,7.0,0.0,0.0,4.0,1.0,1.0,17.0,11.95,14.57,2537.83,0.06,41.0,0.07,140.99,174.17,17.0,24.0,7.0,12.0,21.0,0
2.0,7.0,0.0,0.0,4.0,1.0,1.0,17.0,11.95,14.57,2537.83,0.06,41.0,0.07,140.99,174.17,17.0,24.0,7.0,12.0,21.0,0
7.0,5.0,0.0,6.0,3.0,2.0,3.0,12.0,21.31,9.0,1725.8,0.06,43.0,0.11,95.88,191.76,18.0,25.0,11.0,11.0,27.0,0
7.0,5.0,0.0,6.0,3.0,2.0,3.0,12.0,21.31,9.0,1725.8,0.06,43.0,0.11,95.88,191.76,18.0,25.0,11.0,11.0,27.0,0
1.0,7.0,0.0,1.0,4.0,1.0,1.0,11.0,14.63,13.06,2496.98,0.06,45.0,0.08,138.72,191.16,19.0,26.0,8.0,11.0,16.0,0
1.0,7.0,0.0,1.0,4.0,1.0,1.0,11.0,14.63,13.06,2496.98,0.06,45.0,0.08,138.72,191.16,19.0,26.0,8.0,11.0,16.0,0
1.0,7.0,0.0,1.0,4.0,1.0,1.0,11.0,14.63,13.06,2496.98,0.06,45.0,0.08,138.72,191.16,19.0,26.0,8.0,11.0,16.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,13.44,4.0,215.1,0.02,15.0,0.25,11.95,53.77,4.0,11.0,4.0,8.0,11.0,0
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
1.0,11.0,2.0,0.0,6.0,5.0,4.0,12.0,32.4,5.33,922.01,0.06,40.0,0.19,51.22,172.88,16.0,24.0,12.0,8.0,14.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,16.73,3.0,150.57,0.02,14.0,0.33,8.36,50.19,6.0,8.0,6.0,6.0,6.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,16.73,3.0,150.57,0.02,14.0,0.33,8.36,50.19,6.0,8.0,6.0,6.0,6.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,16.73,3.0,150.57,0.02,14.0,0.33,8.36,50.19,6.0,8.0,6.0,6.0,6.0,0
4.0,9.0,0.0,7.0,5.0,5.0,5.0,12.0,33.95,7.56,1941.78,0.09,54.0,0.13,107.88,256.76,22.0,32.0,16.0,11.0,27.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,18.0,6.0,648.0,0.04,27.0,0.17,36.0,108.0,12.0,15.0,8.0,8.0,11.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,8.0,0
0.0,7.0,0.0,0.0,4.0,4.0,1.0,13.0,10.76,15.75,2669.82,0.06,49.0,0.06,148.32,169.51,18.0,31.0,4.0,7.0,15.0,0
0.0,7.0,0.0,0.0,4.0,4.0,1.0,13.0,10.76,15.75,2669.82,0.06,49.0,0.06,148.32,169.51,18.0,31.0,4.0,7.0,15.0,0
0.0,7.0,0.0,0.0,4.0,4.0,1.0,13.0,10.76,15.75,2669.82,0.06,49.0,0.06,148.32,169.51,18.0,31.0,4.0,7.0,15.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,14.06,13.0,2376.88,0.06,41.0,0.08,132.05,182.84,18.0,23.0,9.0,13.0,18.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,14.06,13.0,2376.88,0.06,41.0,0.08,132.05,182.84,18.0,23.0,9.0,13.0,18.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,15.0,14.06,13.0,2376.88,0.06,41.0,0.08,132.05,182.84,18.0,23.0,9.0,13.0,18.0,0
6.0,1.0,0.0,4.0,1.0,1.0,1.0,12.0,29.44,9.5,2656.99,0.09,61.0,0.11,147.61,279.68,19.0,42.0,12.0,12.0,25.0,0
6.0,1.0,0.0,4.0,1.0,1.0,1.0,12.0,29.44,9.5,2656.99,0.09,61.0,0.11,147.61,279.68,19.0,42.0,12.0,12.0,25.0,0
6.0,1.0,0.0,4.0,1.0,1.0,1.0,12.0,29.44,9.5,2656.99,0.09,61.0,0.11,147.61,279.68,19.0,42.0,12.0,12.0,25.0,0
3.0,9.0,0.0,0.0,5.0,4.0,4.0,15.0,25.21,6.91,1203.32,0.06,41.0,0.14,66.85,174.17,19.0,22.0,11.0,8.0,20.0,1
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
5.0,5.0,0.0,9.0,3.0,2.0,3.0,13.0,34.55,6.9,1645.08,0.08,52.0,0.14,91.39,238.42,23.0,29.0,15.0,9.0,29.0,1
5.0,5.0,0.0,9.0,3.0,2.0,3.0,13.0,34.55,6.9,1645.08,0.08,52.0,0.14,91.39,238.42,23.0,29.0,15.0,9.0,29.0,1
5.0,5.0,0.0,9.0,3.0,2.0,3.0,13.0,34.55,6.9,1645.08,0.08,52.0,0.14,91.39,238.42,23.0,29.0,15.0,9.0,29.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,7.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,7.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,7.0,0
2.0,7.0,0.0,5.0,4.0,2.0,4.0,14.0,39.63,5.63,1253.84,0.07,48.0,0.18,69.66,222.91,20.0,28.0,16.0,9.0,24.0,1
2.0,7.0,0.0,5.0,4.0,2.0,4.0,14.0,39.63,5.63,1253.84,0.07,48.0,0.18,69.66,222.91,20.0,28.0,16.0,9.0,24.0,1
2.0,7.0,0.0,5.0,4.0,2.0,4.0,14.0,39.63,5.63,1253.84,0.07,48.0,0.18,69.66,222.91,20.0,28.0,16.0,9.0,24.0,1
4.0,7.0,0.0,5.0,4.0,3.0,1.0,16.0,29.2,6.68,1302.6,0.07,42.0,0.15,72.37,195.04,17.0,25.0,14.0,11.0,27.0,1
4.0,7.0,0.0,5.0,4.0,3.0,1.0,16.0,29.2,6.68,1302.6,0.07,42.0,0.15,72.37,195.04,17.0,25.0,14.0,11.0,27.0,1
4.0,7.0,0.0,5.0,4.0,3.0,1.0,16.0,29.2,6.68,1302.6,0.07,42.0,0.15,72.37,195.04,17.0,25.0,14.0,11.0,27.0,1
3.0,7.0,1.0,1.0,4.0,4.0,3.0,14.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,19.0,27.0,12.0,8.0,15.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,14.07,8.0,900.7,0.04,27.0,0.13,50.04,112.59,8.0,19.0,6.0,12.0,15.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,17.58,4.0,281.3,0.02,18.0,0.25,15.63,70.32,7.0,11.0,7.0,8.0,6.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,7.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,13.01,7.07,650.57,0.03,23.0,0.14,36.14,92.0,11.0,12.0,7.0,9.0,10.0,0
5.0,6.0,4.0,3.0,4.0,3.0,4.0,12.0,23.64,8.75,1809.67,0.07,44.0,0.11,100.54,206.82,15.0,29.0,12.0,14.0,16.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,13.01,7.07,650.57,0.03,23.0,0.14,36.14,92.0,11.0,12.0,7.0,9.0,10.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,13.01,7.07,650.57,0.03,23.0,0.14,36.14,92.0,11.0,12.0,7.0,9.0,10.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,18.0,23.36,10.5,2575.32,0.08,55.0,0.1,143.07,245.27,21.0,34.0,11.0,11.0,23.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,18.0,23.36,10.5,2575.32,0.08,55.0,0.1,143.07,245.27,21.0,34.0,11.0,11.0,23.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,18.0,23.36,10.5,2575.32,0.08,55.0,0.1,143.07,245.27,21.0,34.0,11.0,11.0,23.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,13.44,4.0,215.1,0.02,15.0,0.25,11.95,53.77,4.0,11.0,4.0,8.0,11.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,7.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,3.0,0.0,2.0,2.0,2.0,1.0,12.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,13.0,18.0,8.0,11.0,12.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,15.36,3.5,188.21,0.02,15.0,0.29,10.46,53.77,5.0,10.0,5.0,7.0,7.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,12.51,8.0,800.63,0.03,24.0,0.13,44.48,100.08,8.0,16.0,6.0,12.0,9.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,21.21,3.5,259.81,0.02,19.0,0.29,14.43,74.23,8.0,11.0,8.0,7.0,6.0,0
8.0,11.0,0.0,4.0,6.0,1.0,6.0,9.0,27.28,5.88,944.71,0.05,36.0,0.17,52.48,160.54,17.0,19.0,13.0,9.0,23.0,1
1.0,3.0,0.0,1.0,2.0,2.0,1.0,4.0,22.84,3.0,205.6,0.02,18.0,0.33,11.42,68.53,8.0,10.0,8.0,6.0,8.0,0
1.0,3.0,0.0,1.0,2.0,2.0,1.0,4.0,22.84,3.0,205.6,0.02,18.0,0.33,11.42,68.53,8.0,10.0,8.0,6.0,8.0,0
1.0,3.0,0.0,1.0,2.0,2.0,1.0,4.0,22.84,3.0,205.6,0.02,18.0,0.33,11.42,68.53,8.0,10.0,8.0,6.0,8.0,0
8.0,11.0,0.0,4.0,6.0,1.0,6.0,9.0,27.28,5.88,944.71,0.05,36.0,0.17,52.48,160.54,17.0,19.0,13.0,9.0,23.0,1
8.0,11.0,0.0,4.0,6.0,1.0,6.0,9.0,27.28,5.88,944.71,0.05,36.0,0.17,52.48,160.54,17.0,19.0,13.0,9.0,23.0,1
1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,16.64,4.0,266.27,0.02,21.0,0.25,14.79,66.57,10.0,11.0,5.0,4.0,3.0,0
2.0,5.0,0.0,1.0,3.0,2.0,3.0,6.0,17.36,6.72,784.43,0.04,27.0,0.15,43.58,116.69,11.0,16.0,9.0,11.0,11.0,1
1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,16.64,4.0,266.27,0.02,21.0,0.25,14.79,66.57,10.0,11.0,5.0,4.0,3.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,7.0,15.0,6.67,666.67,0.03,25.0,0.15,37.04,100.0,8.0,17.0,6.0,10.0,10.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,7.0,15.0,6.67,666.67,0.03,25.0,0.15,37.04,100.0,8.0,17.0,6.0,10.0,10.0,0
1.0,5.0,0.0,0.0,3.0,2.0,3.0,7.0,15.0,6.67,666.67,0.03,25.0,0.15,37.04,100.0,8.0,17.0,6.0,10.0,10.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,13.99,8.64,1045.16,0.04,29.0,0.12,58.06,120.93,11.0,18.0,7.0,11.0,16.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,13.99,8.64,1045.16,0.04,29.0,0.12,58.06,120.93,11.0,18.0,7.0,11.0,16.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,13.99,8.64,1045.16,0.04,29.0,0.12,58.06,120.93,11.0,18.0,7.0,11.0,16.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,13.0,13.99,8.64,1045.16,0.04,29.0,0.12,58.06,120.93,11.0,18.0,7.0,11.0,16.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,12.04,9.17,1011.65,0.04,27.0,0.11,56.2,110.36,10.0,17.0,6.0,11.0,13.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,12.04,9.17,1011.65,0.04,27.0,0.11,56.2,110.36,10.0,17.0,6.0,11.0,13.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,12.04,9.17,1011.65,0.04,27.0,0.11,56.2,110.36,10.0,17.0,6.0,11.0,13.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,11.26,10.0,1125.88,0.04,27.0,0.1,62.55,112.59,10.0,17.0,6.0,12.0,10.0,0
4.0,9.0,0.0,7.0,5.0,5.0,5.0,12.0,33.95,7.56,1941.78,0.09,54.0,0.13,107.88,256.76,22.0,32.0,16.0,11.0,27.0,0
36.0,1.0,0.0,24.0,1.0,1.0,1.0,46.0,515.21,2.2,2499.34,0.38,178.0,0.45,138.85,1134.76,87.0,91.0,79.0,4.0,108.0,1
36.0,1.0,0.0,24.0,1.0,1.0,1.0,46.0,515.21,2.2,2499.34,0.38,178.0,0.45,138.85,1134.76,87.0,91.0,79.0,4.0,108.0,1
36.0,1.0,0.0,24.0,1.0,1.0,1.0,46.0,515.21,2.2,2499.34,0.38,178.0,0.45,138.85,1134.76,87.0,91.0,79.0,4.0,108.0,1
2.0,7.0,0.0,0.0,4.0,4.0,1.0,19.0,18.58,12.0,2675.66,0.07,50.0,0.08,148.65,222.97,20.0,30.0,10.0,12.0,23.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,11.46,9.1,948.66,0.03,25.0,0.11,52.7,104.25,7.0,18.0,5.0,13.0,11.0,0
2.0,7.0,0.0,0.0,4.0,2.0,1.0,16.0,19.01,9.78,1817.13,0.06,43.0,0.1,100.95,185.84,16.0,27.0,9.0,11.0,20.0,1
2.0,7.0,0.0,5.0,4.0,2.0,4.0,15.0,42.28,5.56,1306.45,0.08,50.0,0.18,72.58,235.02,21.0,29.0,17.0,9.0,25.0,1
2.0,9.0,0.0,0.0,5.0,3.0,5.0,14.0,19.46,6.0,700.55,0.04,28.0,0.17,38.92,116.76,12.0,16.0,9.0,9.0,18.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,11.99,5.4,349.52,0.02,17.0,0.19,19.42,64.73,6.0,11.0,5.0,9.0,10.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,11.99,5.4,349.52,0.02,17.0,0.19,19.42,64.73,6.0,11.0,5.0,9.0,10.0,0
2.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,11.99,5.4,349.52,0.02,17.0,0.19,19.42,64.73,6.0,11.0,5.0,9.0,10.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,21.18,2.67,150.59,0.02,17.0,0.38,8.37,56.47,8.0,9.0,6.0,4.0,10.0,0
1.0,9.0,0.0,1.0,5.0,5.0,1.0,18.0,23.13,6.75,1053.69,0.05,41.0,0.15,58.54,156.1,18.0,23.0,8.0,6.0,22.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,15.07,9.75,1432.72,0.05,34.0,0.1,79.6,146.95,13.0,21.0,8.0,12.0,8.0,0
3.0,7.0,0.0,0.0,4.0,3.0,3.0,14.0,18.62,11.82,2600.92,0.07,48.0,0.08,144.5,220.08,20.0,28.0,11.0,13.0,19.0,1
3.0,7.0,0.0,0.0,4.0,3.0,3.0,14.0,18.62,11.82,2600.92,0.07,48.0,0.08,144.5,220.08,20.0,28.0,11.0,13.0,19.0,1
3.0,7.0,0.0,0.0,4.0,3.0,3.0,14.0,18.62,11.82,2600.92,0.07,48.0,0.08,144.5,220.08,20.0,28.0,11.0,13.0,19.0,1
2.0,7.0,0.0,0.0,4.0,2.0,3.0,13.0,21.33,9.92,2097.57,0.07,45.0,0.1,116.53,211.52,17.0,28.0,12.0,14.0,17.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,13.0,21.33,9.92,2097.57,0.07,45.0,0.1,116.53,211.52,17.0,28.0,12.0,14.0,17.0,0
2.0,7.0,0.0,0.0,4.0,2.0,3.0,13.0,21.33,9.92,2097.57,0.07,45.0,0.1,116.53,211.52,17.0,28.0,12.0,14.0,17.0,0
7.0,5.0,0.0,11.0,3.0,3.0,3.0,14.0,53.87,4.0,861.97,0.07,47.0,0.25,47.89,215.49,16.0,31.0,16.0,8.0,34.0,0
2.0,11.0,0.0,0.0,6.0,1.0,6.0,11.0,15.51,10.21,1618.53,0.05,38.0,0.1,89.92,158.46,13.0,25.0,7.0,11.0,15.0,0
2.0,11.0,0.0,0.0,6.0,1.0,6.0,11.0,15.51,10.21,1618.53,0.05,38.0,0.1,89.92,158.46,13.0,25.0,7.0,11.0,15.0,0
2.0,11.0,0.0,0.0,6.0,1.0,6.0,11.0,15.51,10.21,1618.53,0.05,38.0,0.1,89.92,158.46,13.0,25.0,7.0,11.0,15.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,6.0,15.36,3.5,188.21,0.02,15.0,0.29,10.46,53.77,5.0,10.0,5.0,7.0,8.0,0
2.0,7.0,0.0,0.0,4.0,4.0,1.0,19.0,18.58,12.0,2675.66,0.07,50.0,0.08,148.65,222.97,20.0,30.0,10.0,12.0,23.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,15.36,3.5,188.21,0.02,15.0,0.29,10.46,53.77,5.0,10.0,5.0,7.0,7.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,12.0,15.12,8.0,967.42,0.04,29.0,0.13,53.75,120.93,8.0,21.0,6.0,12.0,16.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,12.0,15.12,8.0,967.42,0.04,29.0,0.13,53.75,120.93,8.0,21.0,6.0,12.0,16.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,12.0,15.12,8.0,967.42,0.04,29.0,0.13,53.75,120.93,8.0,21.0,6.0,12.0,16.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,15.86,7.2,822.39,0.04,30.0,0.14,45.69,114.22,8.0,22.0,5.0,9.0,6.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,14.07,8.0,900.7,0.04,27.0,0.13,50.04,112.59,8.0,19.0,6.0,12.0,15.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,13.71,5.0,342.66,0.02,18.0,0.2,19.04,68.53,10.0,8.0,7.0,7.0,8.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,13.71,5.0,342.66,0.02,18.0,0.2,19.04,68.53,10.0,8.0,7.0,7.0,8.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,13.71,5.0,342.66,0.02,18.0,0.2,19.04,68.53,10.0,8.0,7.0,7.0,8.0,0
5.0,6.0,4.0,3.0,4.0,3.0,4.0,12.0,23.64,8.75,1809.67,0.07,44.0,0.11,100.54,206.82,15.0,29.0,12.0,14.0,16.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,15.36,3.5,188.21,0.02,15.0,0.29,10.46,53.77,5.0,10.0,5.0,7.0,7.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,16.78,6.29,663.06,0.04,27.0,0.16,36.84,105.49,11.0,16.0,7.0,8.0,7.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,16.78,6.29,663.06,0.04,27.0,0.16,36.84,105.49,11.0,16.0,7.0,8.0,7.0,0
5.0,6.0,4.0,3.0,4.0,3.0,4.0,12.0,23.64,8.75,1809.67,0.07,44.0,0.11,100.54,206.82,15.0,29.0,12.0,14.0,16.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,15.0,18.37,11.38,2377.07,0.07,45.0,0.09,132.06,208.97,21.0,24.0,12.0,13.0,21.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,15.0,18.37,11.38,2377.07,0.07,45.0,0.09,132.06,208.97,21.0,24.0,12.0,13.0,21.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,15.0,18.37,11.38,2377.07,0.07,45.0,0.09,132.06,208.97,21.0,24.0,12.0,13.0,21.0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,16.14,3.0,145.3,0.02,14.0,0.33,8.07,48.43,5.0,9.0,5.0,6.0,7.0,0
